,log2FC,padj
LOC_Os02g37800,4.654347049,0.012996648
LOC_Os06g49000,4.653010675,0.01792785
LOC_Os11g06980,4.652567144,0.026913577
LOC_Os01g25500,4.633857466,0.028042107
LOC_Os03g51350,4.618975845,7.62E-08
LOC_Os07g25540,4.591669572,0.003677659
LOC_Os05g19670,4.590027861,0.043822256
LOC_Os01g54620,4.589718395,0.013139067
LOC_Os04g53180,4.588578843,0.002195213
LOC_Os01g01660,4.575038016,0.008931451
LOC_Os09g20880,4.575009852,0.007383536
LOC_Os07g04380,4.574436529,0.034929715
LOC_Os09g27700,4.566214232,0.028904718
LOC_Os03g44420,4.5437508,0.041226189
LOC_Os11g05190,4.523972704,0.030439092
LOC_Os07g06680,4.522987735,0.018383125
LOC_Os04g42120,4.520707878,0.00201406
LOC_Os10g38580,4.490796379,0.012284534
LOC_Os03g09930,4.490712076,0.00768749
LOC_Os01g44960,4.481119279,0.009319022
LOC_Os10g32990,4.480670364,0.00340129
