"","log2FC","padj"
"AT1G74090",-0.695615955872134,0.00332556015697871
"AT1G74750",0.53202692418369,0.0165806082094748
"AT1G75080",-0.331871371226441,0.000623325325919443
"AT1G75330",-0.433660181517498,5.56526899490123e-05
"AT1G75380",-0.371055114631312,2.41426053820906e-05
"AT1G75450",-0.366478881955224,0.029064654004159
"AT1G75500",-1.16499263746396,0.000690804677031389
"AT1G75600",1.41242414130055,1.25513341822721e-15
"AT1G75610",1.72730697464019,3.15861880374467e-08
"AT1G75630",-0.530164001617839,0.00360372052086628
"AT1G75690",0.5346551280294,0.0394178148678943
"AT1G76040",-0.400902500569442,0.0123153477491287
"AT1G76200",-0.367740990579375,0.00123258066595492
"AT1G76410",-0.654598527535084,3.50566558146647e-05
"AT1G76470",-1.00506446628068,0.00168312122273833
"AT1G76500",-0.711495518655736,0.0189961088282402
"AT1G76520",0.747600861411637,7.83585760032216e-06
"AT1G76680",0.507348706874546,0.00308926406599259
"AT1G76690",0.418068517154416,0.0239671497948409
"AT1G76790",-0.583163136025671,0.000154004749620936
"AT1G76930",-0.687225850552454,1.89233819038247e-06
"AT1G77120",-0.5076096932085,0.0267527058178367
"AT1G77510",-0.299855182607912,0.0342595507897079
"AT1G77520",-1.08182352081159,0.000505617902343016
"AT1G77680",0.439316006870472,0.00383240929298832
"AT1G77700",1.14092548873368,0.000756737335418502
"AT1G77800",0.27278644711932,0.0127300471652842
"AT1G77840",0.414114924147022,0.00239517588026009
"AT1G78000",0.424929330759338,0.0137920464461339
"AT1G78060",-0.56538999402403,0.0028741978164666
"AT1G78150",-0.290817620926387,0.0167210943278961
"AT1G78240",-0.415298423804643,0.000184318343906451
"AT1G78860",-0.651686618199828,0.00572953412682782
"AT1G78900",-0.231006433587187,0.00105280993296422
"AT1G78955",0.584266678054627,0.0323407052016303
"AT1G79180",-0.493943050603918,0.00614691794964982
"AT1G79310",-0.239485888304955,0.0202158628233166
"AT1G79510",0.451781599617616,0.0303186054687217
"AT1G79520",0.455661524913558,0.014636783773867
"AT1G79530",-0.209935118989405,0.009348664567814
"AT1G79550",-0.383230234217014,4.87874317793561e-06
"AT1G79580",1.39284474526521,3.91712325040427e-06
"AT1G79710",0.606910196801357,6.66121274403503e-06
"AT1G79720",0.49960488438047,2.12156576873628e-05
"AT1G79850",-0.729611483947811,0.0333745532888072
"AT1G80120",-0.479610361482029,0.000234928008105829
"AT1G80150",0.474817440412093,0.0428636914260235
"AT1G80160",0.603264605425816,0.0066996027911241
"AT1G80360",-0.520676352293795,2.07561074011376e-06
"AT1G80370",1.00939597266239,0.00231959878060773
"AT1G80380",0.296339273290552,0.0104762781206402
"AT1G80390",0.526514713108887,0.0495603875473723
